車輛種類,廠牌,總重[噸],車輛型式,引擎型式,總排氣量[L],最大扭力[N-m],最大馬力[kW],模擬車重[噸],能效[km/L]
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FV74HJR,6R20,10.676,2200,338,27.0705,3.14
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV70HYP,6R20,10.676,2200,338,38.931,2.35
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV70HZP,6R20,10.676,2200,338,38.931,2.35
大貨車,FUSO(三菱),19.529,2PG-FU80GX,6S10,7.697,1400,280,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FU84GX,6S10,7.697,1400,280,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FU84HX,6R20,10.676,2000,265,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FU84HX,6R20,10.676,2000,290,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FU84HX,6R20,10.676,2000,315,13.9195,4.93
大貨車,FUSO(三菱),19.529,2PG-FU84VX,6R30,12.808,2000,290,13.9195,4.95
大貨車,FUSO(三菱),19.529,2PG-FU84VX,6R30,12.808,2000,310,13.9195,4.96
大貨車,FUSO(三菱),24.147,2PG-FU80GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FU80HY,6R20,10.676,2000,265,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU80HY,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU80HY,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FU80VY,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FU84GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FU84HY,6R20,10.676,2000,265,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU84HY,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU84HY,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FU84VY,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FU84GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FU84HZ,6R20,10.676,2000,265,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU84HZ,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU84HZ,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FU84HZ,6R20,10.676,2000,315,17.412200000000002,4.42
大貨車,FUSO(三菱),24.147,2PG-FU84VZ,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FU84VZ,6R30,12.808,2000,310,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FU85GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FU85HZ,6R20,10.676,2000,265,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU85HZ,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FU85HZ,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FU85HZ,6R20,10.676,2000,315,17.412200000000002,4.42
大貨車,FUSO(三菱),24.147,2PG-FU85VZ,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FU85VZ,6R30,12.808,2000,310,17.412200000000002,4.46
大貨車,FUSO(三菱),19.529,2KG-FV80GX,6S10,7.697,1400,280,13.9195,4.8
大貨車,FUSO(三菱),19.529,2PG-FV80GX,6S10,7.697,1400,280,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FV80HX,6R20,10.676,2000,265,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FV80HX,6R20,10.676,2000,290,13.9195,4.92
大貨車,FUSO(三菱),19.529,2PG-FV80HX,6R20,10.676,2000,315,13.9195,4.93
大貨車,FUSO(三菱),19.529,2PG-FV80VX,6R30,12.808,2000,290,13.9195,4.95
大貨車,FUSO(三菱),19.529,2PG-FV80VX,6R30,12.808,2000,310,13.9195,4.96
大貨車,FUSO(三菱),24.147,2PG-FV80GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,265,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,315,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FV80HY,6R20,10.676,2000,315,17.412200000000002,4.42
大貨車,FUSO(三菱),24.147,2PG-FV80VY,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FV80VY,6R30,12.808,2000,310,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FV80GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FV80HZ,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FV80HZ,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FV80HZ,6R20,10.676,2000,315,17.412200000000002,4.42
大貨車,FUSO(三菱),24.147,2PG-FV80VZ,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FV80VZ,6R30,12.808,2000,310,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FV84GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FV84HZ,6R20,10.676,2000,290,17.412200000000002,4.41
大貨車,FUSO(三菱),24.147,2PG-FV84HZ,6R20,10.676,2000,290,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FV84HZ,6R20,10.676,2000,315,17.412200000000002,4.42
大貨車,FUSO(三菱),24.147,2PG-FV84VZ,6R30,12.808,2000,290,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FV84VZ,6R30,12.808,2000,310,17.412200000000002,4.46
大貨車,FUSO(三菱),24.147,2PG-FY80GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FY80HY,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FY80HY,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FY80VY,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),19.529,2PG-FY84GX,6S10,7.697,1400,280,13.9195,4.92
大貨車,FUSO(三菱),24.147,2PG-FY84GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FY84HY,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FY84HY,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FY84VY,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),19.529,2PG-FS84GX,6S10,7.697,1400,280,13.9195,4.92
大貨車,FUSO(三菱),24.147,2PG-FS84GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FS84HY,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS84HY,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FS84VY,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS85GY,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FS85HY,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS85HY,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FS85VY,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS80HZ,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS80HZ,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FS80HZ,6R20,10.676,2000,315,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS80VZ,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS80VZ,6R30,12.808,2000,310,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS84GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FS84HZ,6R20,10.676,2000,265,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS84HZ,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FS84HZ,6R20,10.676,2000,315,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS84VZ,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS84VZ,6R30,12.808,2000,310,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS85GZ,6S10,7.697,1400,280,17.412200000000002,4.36
大貨車,FUSO(三菱),24.147,2PG-FS85HZ,6R20,10.676,2000,290,17.412200000000002,4.35
大貨車,FUSO(三菱),24.147,2PG-FS85HZ,6R20,10.676,2000,315,17.412200000000002,4.37
大貨車,FUSO(三菱),24.147,2PG-FS85VZ,6R30,12.808,2000,290,17.412200000000002,4.47
大貨車,FUSO(三菱),24.147,2PG-FS85VZ,6R30,12.808,2000,310,17.412200000000002,4.47
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84GGR,6S10,7.697,1400,280,27.0705,3.12
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HDR,6R20,10.676,2100,315,27.0705,3.27
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HDR,6R20,10.676,2100,338,27.0705,3.26
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VDR,6R30,12.808,2100,310,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VDR,6R30,12.808,2100,330,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HER,6R20,10.676,2100,315,27.0705,3.27
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HER,6R20,10.676,2100,338,27.0705,3.26
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VER,6R30,12.808,2100,310,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VER,6R30,12.808,2100,330,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HGR,6R20,10.676,2100,315,27.0705,3.27
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FP84HGR,6R20,10.676,2100,338,27.0705,3.26
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VGR,6R30,12.808,2100,310,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FP84VGR,6R30,12.808,2100,330,27.0705,3.32
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80HJR,6R20,10.676,2200,338,38.931,2.46
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80VJR,6R30,12.808,2300,350,38.931,2.47
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80VJR,6R30,12.808,2300,390,38.931,2.48
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV84HJR,6R20,10.676,2200,338,38.931,2.45
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV84VJR,6R30,12.808,2300,350,38.931,2.44
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FV84HJR,6R20,10.676,2200,338,27.0705,3.26
全聯結車(曳引車),FUSO(三菱),41.841,2PG-FV84HJR,6R20,10.676,2200,338,27.0705,3.2
全聯結車(曳引車),FUSO(三菱),41.841,2RG-FV84VJR,6R30,12.808,2300,350,27.0705,3.3
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80HYP,6R20,10.676,2200,338,38.931,2.45
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80VYP,6R30,12.808,2300,350,38.931,2.44
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80HZP,6R20,10.676,2200,338,38.931,2.45
全聯結車(曳引車),FUSO(三菱),58.441,2KG-FV80VZP,6R30,12.808,2300,350,38.931,2.44
大貨車,FUSO(三菱),10.509,2KG-FK72FY,6M60,7.545,745,177,7.264,6.82
大貨車,FUSO(三菱),10.509,2KG-FK62FY,6M60,7.545,745,177,7.264,6.82
大貨車,FUSO(三菱),10.509,2KG-FK62FY,6M60,7.545,785,199,7.264,6.84
大貨車,FUSO(三菱),10.509,2KG-FK65FY,6M60,7.545,745,177,7.264,6.82
大貨車,FUSO(三菱),10.509,2KG-FK65FY,6M60,7.545,785,199,7.264,6.84
大貨車,FUSO(三菱),13.438,2KG-FK72FZ,6M60,7.545,745,177,9.113,6.07
大貨車,FUSO(三菱),14.522,2KG-FK72FZ,6M60,7.545,745,177,10.125,5.71
大貨車,FUSO(三菱),13.438,2KG-FK62FZ,6M60,7.545,745,177,9.113,6.07
大貨車,FUSO(三菱),14.522,2KG-FK62FZ,6M60,7.545,745,177,10.125,5.71
大貨車,FUSO(三菱),13.438,2KG-FK62FZ,6M60,7.545,785,199,9.113,6.1
大貨車,FUSO(三菱),14.522,2KG-FK62FZ,6M60,7.545,785,199,10.125,5.74
大貨車,FUSO(三菱),13.438,2KG-FK65FZ,6M60,7.545,745,177,9.113,6.07
大貨車,FUSO(三菱),14.522,2KG-FK65FZ,6M60,7.545,745,177,10.125,5.71
大貨車,FUSO(三菱),13.438,2KG-FK65FZ,6M60,7.545,785,199,9.113,6.1
大貨車,FUSO(三菱),14.522,2KG-FK65FZ,6M60,7.545,785,199,10.125,5.74
大貨車,FUSO(三菱),19.529,2DG-FQ62F,6M60,7.545,785,199,13.9195,4.22
大貨車,FUSO(三菱),7.822,2PG-FK72N,4V20,3.907,520,125,5.6475,7.93
大貨車,FUSO(三菱),7.822,2PG-FK62N,4V20,3.907,520,125,5.6475,7.93
大貨車,FUSO(三菱),7.822,2PG-FK75N,4V20,3.907,520,125,5.6475,7.93
大貨車,FUSO(三菱),7.822,2PG-FK65N,4V20,3.907,520,125,5.6475,7.93
大貨車,FUSO(三菱),6.715,2PG-FK72NA,4V20,3.907,520,125,4.6046499999999995,9.03
大貨車,FUSO(三菱),6.715,2PG-FK62NA,4V20,3.907,520,125,4.6046499999999995,9.03
大貨車,FUSO(三菱),6.715,2PG-FK75NA,4V20,3.907,520,125,4.6046499999999995,9.03
大貨車,FUSO(三菱),6.715,2PG-FK65NA,4V20,3.907,520,125,4.6046499999999995,9.03
大貨車,FUSO(三菱),7.822,2KG-FK72F.,6M60,7.545,745,162,5.6475,7.92
大貨車,FUSO(三菱),7.822,2KG-FK62F,6M60,7.545,745,162,5.6475,7.92
大貨車,FUSO(三菱),7.822,2KG-FK62F,6M60,7.545,745,177,5.6475,7.88
大貨車,FUSO(三菱),7.822,2KG-FK62F,6M60,7.545,785,199,5.6475,8.02
大貨車,FUSO(三菱),7.822,2KG-FK75F,6M60,7.545,745,162,5.6475,7.92
大貨車,FUSO(三菱),7.822,2KG-FK65F,6M60,7.545,745,162,5.6475,7.92
大貨車,FUSO(三菱),7.822,2KG-FK65F,6M60,7.545,745,177,5.6475,7.88
大貨車,FUSO(三菱),7.822,2KG-FK65F,6M60,7.545,785,199,5.6475,8.02
大貨車,FUSO(三菱),7.822,2PG-FEB90,4P10,2.998,430,129,5.6475,8.09
大貨車,FUSO(三菱),7.822,2RG-FEB90,4P10,2.998,430,129,5.6475,8.19
大貨車,FUSO(三菱),7.822,2PG-FEBM0,4P10,2.998,430,129,5.6475,8.02
大貨車,FUSO(三菱),7.822,2PG-FEBM0,4P10,2.998,430,129,5.6475,7.94
大貨車,FUSO(三菱),7.822,2PG-FEC90,4P10,2.998,430,129,5.6475,8.09
大貨車,FUSO(三菱),7.822,2RG-FEC90,4P10,2.998,430,129,5.6475,8.19
大貨車,FUSO(三菱),7.822,2RG-FEC90,4P10,2.998,430,129,5.6475,8.19
大貨車,FUSO(三菱),7.822,2PG-FED90,4P10,2.998,430,129,5.6475,8.09
大貨車,FUSO(三菱),7.822,2RG-FED90,4P10,2.998,430,129,5.6475,8.09
大貨車,FUSO(三菱),7.822,2RG-FED90,4P10,2.998,430,129,5.6475,8.09
大貨車,FUSO(三菱),4.661,2RG-FBA30,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FBA30,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),4.661,2RG-FBA60,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FBA60,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FBA60,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FBA60,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),4.661,2RG-FDA40,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FDA60,4P10,2.998,430,110,3.451,11.4
大貨車,FUSO(三菱),5.914,2RG-FDA60,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),3.744,2TG-FBA00,4P10,2.998,430,81,2.8189,13.29
大貨車,FUSO(三菱),3.744,2TG-FBA00,4P10,2.998,430,96,2.8189,13.12
大貨車,FUSO(三菱),4.661,2TG-FDA00,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FBA20,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FBA20,4P10,2.998,430,96,3.451,11.72
大貨車,FUSO(三菱),4.661,2RG-FDA20,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FBAV0,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FBAV0,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FBAV0,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FBAV0,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),4.661,2RG-FDA50,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),5.914,2RG-FDA50,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),4.661,2RG-FEA20,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FEA20,4P10,2.998,430,96,3.451,11.72
大貨車,FUSO(三菱),4.661,2RG-FEB20,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FEB20,4P10,2.998,430,96,3.451,11.72
大貨車,FUSO(三菱),4.661,2RG-FEAV0,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FEAV0,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FEAV0,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FEAV0,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),4.661,2RG-FEB50,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FEB50,4P10,2.998,430,96,3.451,11.72
大貨車,FUSO(三菱),4.661,2RG-FEB50,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FEB50,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FEB50,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FEB50,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),4.661,2RG-FGA20,4P10,2.998,430,96,3.451,11.83
大貨車,FUSO(三菱),4.661,2RG-FGA50,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),5.914,2RG-FGA50,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),6.715,2PG-FEA80,4P10,2.998,430,110,4.6046499999999995,9.31
大貨車,FUSO(三菱),6.715,2PG-FEA80,4P10,2.998,430,110,4.6046499999999995,9.49
大貨車,FUSO(三菱),4.661,2RG-FEA80,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FEA80,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FEA80,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FEA80,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),6.715,2PG-FEB80,4P10,2.998,430,110,4.6046499999999995,9.31
大貨車,FUSO(三菱),6.715,2PG-FEB80,4P10,2.998,430,110,4.6046499999999995,9.49
大貨車,FUSO(三菱),5.914,2PG-FEB80,4P10,2.998,430,129,4.15455,10.41
大貨車,FUSO(三菱),5.914,2PG-FEB80,4P10,2.998,430,129,4.15455,10.39
大貨車,FUSO(三菱),6.715,2PG-FEB80,4P10,2.998,430,129,4.6046499999999995,9.51
大貨車,FUSO(三菱),6.715,2PG-FEB80,4P10,2.998,430,129,4.6046499999999995,9.48
大貨車,FUSO(三菱),4.661,2RG-FEB80,4P10,2.998,430,110,3.451,11.76
大貨車,FUSO(三菱),4.661,2RG-FEB80,4P10,2.998,430,110,3.451,11.62
大貨車,FUSO(三菱),5.914,2RG-FEB80,4P10,2.998,430,110,4.15455,10.39
大貨車,FUSO(三菱),5.914,2RG-FEB80,4P10,2.998,430,110,4.15455,10.36
大貨車,FUSO(三菱),4.661,2RG-FEB80,4P10,2.998,430,129,3.451,11.77
大貨車,FUSO(三菱),4.661,2RG-FEB80,4P10,2.998,430,129,3.451,11.76
大貨車,FUSO(三菱),6.715,2PG-FEBS0,4P10,2.998,430,110,4.6046499999999995,9.31
大貨車,FUSO(三菱),6.715,2PG-FEBS0,4P10,2.998,430,110,4.6046499999999995,9.49
大貨車,FUSO(三菱),6.715,2PG-FEBS0,4P10,2.998,430,129,4.6046499999999995,9.51
大貨車,FUSO(三菱),6.715,2PG-FECS0,4P10,2.998,430,129,4.6046499999999995,9.51
大貨車,FUSO(三菱),6.715,2PG-FECS0,4P10,2.998,430,129,4.6046499999999995,9.48
大貨車,FUSO(三菱),6.715,2PG-FEBH0,4P10,2.998,430,129,4.6046499999999995,9.21
大貨車,FUSO(三菱),6.715,2PG-FEDS0,4P10,2.998,430,129,4.6046499999999995,9.51
大貨車,FUSO(三菱),6.715,2PG-FEDS0,4P10,2.998,430,129,4.6046499999999995,9.48
大貨車,HINO(日野),3.744,2KG-GDB60Y,1GD,2.754,420,110,2.8189,12.09
大貨車,HINO(日野),3.744,2KG-GDB70Y,1GD,2.754,420,110,2.8189,12.09
大貨車,HINO(日野),4.661,2SG-XKC605M,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),4.661,2SG-XKU605M,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),5.914,2SG-XKU605M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),4.661,2SG-XKU605X,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),4.661,2SG-XKU655M,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),5.914,2SG-XKU655M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),4.661,2SG-XKU710M,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),4.661,2SG-XKU720M,N04C-H1,4.009,470,110,3.451,12.65
大貨車,HINO(日野),5.914,2SG-XKU645M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),5.914,2SG-XKU702M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),5.914,2SG-XKU712M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),5.914,2SG-XKU722M,N04C-H1,4.009,470,110,4.15455,11.21
大貨車,HINO(日野),6.715,2QG-XKU702M,N04C-H1,4.009,470,110,4.6046499999999995,10.06
大貨車,HINO(日野),6.715,2QG-XKU712M,N04C-H1,4.009,470,110,4.6046499999999995,10.06
